text,label
 I love seeing what you guys got ,1
 Me when I think I can do a cartwheel! ,1
 I do not like clowns but I am going to be one. ,1
 Can someone please tell me where the video is? ,0
 Drinking a Mercury: The Winged Messenger (Planet Series) by @User - photo ,0
 Just found out I have my making babies final on Thursday. Good thing I have so much time to study ,1
 Good morning hank its saturday I am starving ,0
 long to wait till released CO2 turns up temperature - ,0
 can not wait for the fac up 3rd draw ,1
" @User People who commit crimes, resist cops, or attack cops are endangering their own lives. No respect for law or other people. ",0
 Fleury with 5 shut outs so far on the season. he is still not good though ,1
 @User I typed it with a lisp too! Hahah ,0
 When Santa looks up my name smirking face face with no good gesture crown sassy naughty or nice inst a good insta daily christmas ,0
 I do not want to hate religious people. Cos i am one of them. I am so religious in music. ahaa ,1
" there is millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.|| ",1
 Keep running from your problems. That always works. ,1
 Would like to thank my nephew for giving me his horrible cold & sore throat etc.. Much appreciated! ,1
 Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer. sccm admin in healthcare ,1
" Just as the microphone fails: ""If we were having this conversation 100 years ago..."" @User web rtc web rtc paris ",1
 Welp. There goes 50 bucks down the drain. Thanks KU Student Housing. Get. Me. OUT. ,1
 This pressure is unreal. Keep it up ,0
 Same sound cloud dl: Follow> @User atl conscious music ,0
 I absolutely LOVE moving house ,1
 Powerful picture taken by a protester the night before christmas The is real. ,1
 Listened to give me Shelter while driving in the rain:face_with_tears_of_joy: ,1
 Taking Over the mansion with the Mexicans @User ,1
 @User @User what is going on with sharks hair? Looks like the council has cut it ,0
" not cies eu Liverpool workers ""miscarriage of justice"" victims ",0
 @User Ha! I do not have haters. Just a few misguided souls who thought my mentions were a bulletin board for their issues. ;) ,1
 @User @User yip most likely the next time I get suckered into making anotherone :face_with_stuck-out_tongue_and_winking_eye: ,0
 I love hearing people's explanations about the dating world in America in the library while I am studying ,1
 Eskom load-shedding hammers the Rand again: Current spot rate USD1=R11.45 viva anc viva ,0
 What a great person you are. ,1
 @User @User can not wait to see ya both ,1
 Wow I feel great ,1
" Twitter slams Austin Strange Fruit PR firm, spurring it to drop the name it shared with a song about lynching ",1
 @User looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! :flushed_face: ,1
 @User @User They r no less than the BCCI and Arnab keeps bashing them on the news hour ,1
" Yep, true patriots all. ",1
 @User @User @User @User Was that head Mathers batting powerful intimidating ,1
 @User @User I would prefer the slew of ferguson protestors across the US...they stop traffic shut dwn bridges ,0
 @User Think I may use that in my ads ! :) ,1
 @User @User |Its @User bcoz he is so nasty and loves his go supersonic quik are ,0
 @User I do not believe you!!!! ,1
 Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks... shift worker life ,1
 I do not have to respect your beliefs.||I only have to respect your RIGHT to have them. atheist atheism ,0
 @User @User @User @User @User @User mmmm :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: ,0
 @User Speakeasy ,0
" Wow.. shocker RT @User Dick Cheney on CIA torture: ""I would do it again in a minute"" ",1
 One season down 8 togo! one tree hill ,0
" The late Howie Carr wd be amused to see Granny Warren putting the wood to a ""bow-tied bum kisser"" ",1
 michael have a sexy face when he cough ,1
 Love being made fun of ,1
 Feels so good 2 get off 2 have 2 go straight 2 school though... ,1
 Hey everyone... I want this as a Christmas gift :) Can you send me one? @User gtx980 ,0
" Pretty sure there is a satanic baby in the apartment next door. Stays howling. Not crying. Howling. All day, all night. Ugh. kill me now ",0
 gaping angels georgeous Georgeous busty blonde drilled in all her aroused holes! ,0
 @User you wearing the pin I sent for the rest of the video yesterday made my day. day made addicted ,0
 @User ugh... painful for sure. can not win them all I spose... but you should not ever look like that. ,0
 What do you all think of that Salt-N-Pepa Geico commercial? I think it is pretty terrible. ,0
 I am officially on twitter sure what to do after all these pound signs?!?! ,0
 The moment you realize that what have you done in this whole year . ,1
" Yeah, the prom is the most important event in your life ",1
 Wishing my relationship was that real ,1
 exclusive -- indonesia airasia crash probe focuses on timing of request to climb weather via @User ,0
" @User Marvellous!Sounds nothing like any jingle bells song I have ever heard!I can see you in mismatched socks,tights & cricket gear :-) ",0
 Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims: The First... ,0
" Company profile NOT TWINS VENTURES, LLC - twins ventures llc ",0
 Photo: 3pc Lace Corset Size: small-2xl Price:$40.00 Leave size and email for invoice ,0
" It is so much easier for me to write how I am feeling than to actually speak it, I get nervous and stumble on my words if it is on my heart. ",0
 Bacon. that is all. that is the tweet. ,0
" yup, amazing how that is, is not it? @User @User @User ",0
 Photo: Dance Icon Sports Bra/Shorts Bikini Lingerie One Size $20.00 Leave email for invoice ,0
 Better than yourself should be the score. Not better than other ones . ,0
 @User but they put it in soaps and shampoo! it is healthy! ,1
 @User How do you score on someone? ,0
 it is all a calamity of lies..everything is fake so we only accept what is not true so when the truth comes we deny it. ,1
 Taking the Christmas lights down in the swamp will be a blast. ,1
" @User "" it is the freshman semester of my first year..."" oh any a final sami right ",0
 I do not know what is worse...the fact that McDonald's is open on Christmas Day or that people are actually in there eating it right ,0
 I love that my body can not handle school stress and makes me physically sick. ,1
" finally going to bed, definitely looking forward to waking up in 5 1/2 hours. :thumbs_up_sign: ",1
" @User aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. how is Ya tash going? :face_throwing_a_kiss: ",0
 Platoon strategy are not so bad. I mean we are a 7 line army. mets ,1
 Day 2. Going to the DR for 2 because I am 99.9999999% sure she has strep awesome ,1
 @User Huh? it is a graphical representation of what is happening. Nothing is out there to take a photo! ,0
 But it is time to face the truth... I will never be with you ,0
 This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! sleeping beauty ,1
 @User what a way to start the new year ,1
" As a girl,my reason not to put on makeup is I am satisfied with my face,unlike you bitch!|| winter ",0
 Oh look - wrapping presents is SO easy...here is the video to prove it!!!| ,0
 Write cover page of thesis. Laptop commits suicide thank god for backups ,1
 have not talked to you in days. that is cool I guess. ,1
" The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds ",1
 The sky looks SO beautiful today.... ,1
 @User Hey russia ! MAKE MONEY tweet ing YET?|| <-This foxnews Clip explains how|| ,0
" Aww I have just seen the pictures of @User from today, how is recovery going? get well soon ",0
 What?!? The 4 team playoff picked by 16 people did not solve schools still being pissed?!? I am so shocked! cfb playoff ,1
" @User why yes, because being some man's property is such a privilege @User iron age thinking ",1
 Day 1. Ski school with instructor Patrick. Soon I will be ready for the black slopes. ... ,1
 everyone is full of ruddy xmas cheer here ,1
 @User Because we all know that a house is a hermetically sealed environment! @User @User @User ,1
 One things for sure I am about to make you all folks remember me. ,0
 Sending best wishes to all my coworkers at the 9AM this morning ,1
 THEY can not BE identified uk should ALLOW more syrian REFUGEES entry among them will be islamists potential terrorists ,0
 @User When continuationists demand a prooftext for cessationism. / @User beautiful observation ,1
" Yep, it is exactly what you are thinking... someone called an Ambulance for the former Audi r8audi r8 car porn ",0
 @User Can you use Smartphone?|| APP PAYS you!|See- |Go 2: ,0
 How the fuck do you come out of a commercial injury break w a delay of game? redskins ,0
 not cias eu europ How Santa Juncker can bring the gift of a healthier EU ,0
 this is fun ,1
" Irony died 1000 times during the climax of Sholay, when the police urged Thakur not to take the law into his HANDS. bollywood ",1
 Done to much again ,1
 @User is at her best when she reports frm 'on the field'. Not that she is bad at studio but on field she is a true story teller. ,0
 Yay for knee machines! ,1
 @User So you condone murder for rude people?||File that under Nincompoop Update ,0
 minivan mom ebony wilkerson guilty by reason of insanity judge A Florida judge ruled Friday that... ,0
 @User long yeah. the director's cut will be longer! :grinning_face_with_smiling_eyes: you need to see Penguins of Madagascar btw ,0
 Well today can go fuck itself. ,0
 I love working for an hour and not getting paid for it ,1
 I love when I wake up grumpy eff roommates your too loud personal alarm clock not necessary be quieter ugh ,1
 @User @User LFC worst start in 50 years and still above EFC.... that is funny!!! wish we had a 28mil striker ,1
 Are you kidding me this is unacceptable ,0
" Well, my nmu computer just took a poop on me :/ hopefully it will start back up later.. what do i expect nmu computers are the best :expressionless_face::unamused_face: ",1
 it is been one year of off and on eye twitching. so fun ,1
 In case somebody breaks in our apartment :hocho::dizzy_face: ,0
 @User so ...still no response from @User great customer relations ,1
" @User and among 8 of duleep singh children,none had one! ",1
 Dead supportive family I have got. ,1
 @User Saturday at 11:00? Damn...there goes my secret news paraphernalia.... telling ,0
 @User @User yeah this happens to me every time I want to like a video :( ,0
" @User it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical -loving brit ",1
 Babysitting is what I like to do on a Saturday :unamused_face: ,1
 Hafeez's slider is TOO much of a mess. Bowling it from 'back-of-the-palm' & that too at ~90kph require EXTENSION ,0
 mtv stars Justin bieber net fast ,0
 @User is it squirt or squat? ,0
 How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy ,0
 @User no you dnt hav to..bt sme ppl do....evn whn they do shit.. :-P ,0
 Blackpool today for an interview. the weather for the beach ,0
" @User @User you are familiar with Matt Bubsy, then ",0
" Dirgahayu my corps @User 16/12/1986 - 26/12/2014 :smiling_face_with_sunglasses::musical_score::clapping_hands_sign::fisted_hand_sign:| just a corps, we... (w/ Tari, eni, & 26 others) [pic] — ",0
 Not this room please I do not want this ,0
 @User Please give me a Follow Back. ,0
" @User Be more narrow with that knife, you might just find the target to answer that. -Sarcastic. ",0
 I was trying to type parkside and it turned to paradise coincidence i think ,0
" A woman wearing a t-shirt on @User that says ""Act like a Lady"".. ",1
" Grandma's coming over, yay money. lol kidding ",1
 At one point i almost believed that the law of attraction was effective. ! ,1
" @User yup got to keep up with my ""frantic party lifestyle"". ",1
 @User HOW DARE YOU HAVE FUN AS CHRISTIANS! WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN! HORRIBLE CHRISTIANS! LOL misfit ,1
 I was watching birds fly during this photo. ,0
" @User but if you feel like it is relevant do not worry about the word limit man, at least you are doing it ",0
" @User eskom yup, service delivery is impeccable . diesel supply or cash flow problems? Ineptitude ",1
" Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast! ",1
 @User I can not wait :) Enjoy your Christmas! ,0
 Glad to know my friends are supportive ,1
 @User sounds like the LA end of days! ,1
 Erasure by Percival Everett and Pym by Mat Johnson....So there is black literature after the Black Arts Movement change the canon ,1
 chicks be really pimping more then males these days the look y all know that is not cool right ,0
 A very powerful statement by Rob Hustle on a growing crisis. i can not breathe ,0
" @User I guess the picture will answer it. |Still , Answer 7 - Above and beyond quiksilver goes supersonic ",0
 @User do worry they are Percey. @User got the same pair. ,0
 @User @User @User @User @User @User @User @User @User All the best 2015 ,0
 : When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. statuesque skinny look ,1
" @User @User What on earth does that mean ""Cloud vs Mobile""? it is Cloud-Mobile - or basically Client-Server 2.0 ",0
 I would have never hired Trestman. RT @User I would fire Trestman tonight. ,0
 When someone who is extremely selfish dramatically wonders why people are so selfish ! ,1
 @User Thank you for staying Tom! ,0
 @User @User he is the detective!!! lol or typecast ,1
" @User @User you drive a ferrari, right? you being a beautiful clever woman? ",0
 the wheels on the bus are broken down broken down broken down:smiling_face_with_smiling_eyes::multiple_musical_notes: fml of mw to the met ,1
 Your cyber Monday sale got extended? No fucking way! stfu ,1
 @User I am getting to notifications though. I know we up but only by 10. We playing bad? ,0
" I am in the back chilling for now on , if I do not keep it contact with you or hit you up do not get mad I am just on some other shit :pedestrian: ",0
 @User dusty as usual:electric_plug: red bucket ,0
 @User @User sorry I forgot LMAO ,0
 MT Darth Vader is polling higher than all potential 2016 US presidential candidates you surprised? ,1
 @User @User @User @User @User Probably folks like full mcintosh who do not buy games. gamer gate ,1
 @User @User @User Hahahahahahahhahaha! I was some one and it happened to be ya! ! ,1
 The most wonderful advantage of not being a ppl-pleasing daft is that there is nothing to worry about changing your perspectives(adjustments) ,0
 alot-still not sussed out how yo keep in touch with peop!e via twitterTwitterversary ,0
" Sure, let us go back to work on my day off after after just leaving four hours ago. Why not? fb ",1
 @User did your python tweeter send that? ,1
 @User absolutely! I have no life so that should not be a hard thing to do. Haha ,0
 ..what a great start to my day ,1
" @User Thanks, that will help loads ",1
" Russia says ruble crisis over as reserves dive, inflation climbs via @User ",1
" @User Accusations on twitter should not count, though I have heard tales of talk that it will replace the grad jury sys here ",1
 Thinking I should lock my phone away for the night: if you do not have anything nice to say do not say anything at all ,0
" So, Matt and Natasha are having sex. what a suprise what else is new ",1
 @User @User @User did not you know that they removed the M16A3 because it was overpowered? :of ,0
 @User Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in? psn down ,1
 @User Warwick Davis is more than twice the man Tony Blair is ,1
 In Scotland ( the little country that is attached to the north of England) :flag_for_United_Kingdom::snowflake:️ ,0
 Girls who put their area code in their instagram about me...so clever! stupid sauce my mom could do better ,1
 @User @User Progressive socialism & liberalism must push the victim hood idea in order to continue. ,0
 Cheers to another good day... ,1
 nuff said stupidity had enough lols :face_with_tears_of_joy::smiling_face_with_open_mouth: ,0
 Oh this will end well. RT @User Military-Style Tech Finds Way Into School District Safety Measures ,1
 Oh how I missed middle school drama :~) ,1
" @User Sky News says ""he died"" like as if he dropped dead in hospital lol - real honest reporting ",1
 Togepi do she would their www.MonsterMMORPG. com she will. fally by monster mmorpg bag on ,0
 So this week is just getting better and better :loudly_crying_face: ,1
" I ate too much..... meal, I am not even done with desserts! ",0
" @User @User good old JK landing people in trouble again, ffs William i thought you were more savvy than that ",1
 @User halting heroine overdoses instantly? How will the music and film industry block that one wonders? ,0
 At last I can quit work and enjoy life lol ,1
 Lol boy i just wanted a fuck not a relationship trying to sound like a hoe. ,1
 so true i have no life miss him love him have a better one justin no justin be iber by grandtheftauto_five_troller ,0
 Like you go to Williamsville east ur parents hand you money but ur so much better than everyone else hahaha ,1
" amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes ",1
" do not know about you all but, I am super excited to get out there clean off my car, shovel and deal with fools on the road. Oh yeah. ",1
 @User And this is a warmly ment from me to You! :-) ,0
" @User @User The link says ""The requested page could not be found.""||Was the intentional? ",0
" @User @User Really?! This is absolutely below the belt, especially towards Tom Boon ... deep respect ... ",1
 @User @User well are not you the brightest bulb in the chandelier? ,1
 @User I know ... ,1
 Remember that one episode Santana wanted to be a dancer but then forgot about it altogether. Good times. Good times. glee ,1
 @User @User sounds like cubs will not have room for Lester battery mate David Ross. ,0
 Bruh. I just realized I am wearing her shirt. The chick who dumped me. Lmfao ,1
 @User @User @User Oh wow your talking Skype! Cool! ,1
 @User try having no internet for a month. Now I know how Ethiopians feel. ,1
 25 Historical Images That Normalize breastfeeding via @User we are so more tolerant now... ,1
" @User Two years ago i got binoculars from my parents because I needed to look to the future, I was like cool :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: tweet of the year ",0
 Just watched how Pretzels were made. interesing life what ami doing with my life longest hash tag not needed but yolo ,1
 @User the lineup is full of goals and offensive intention lfc ,1
 Love the trust i get from people :ok_hand_sign: ,1
 @User Fact we have a liberal school system. Yes I am conservative.No that does not make me racist.(before you accuse me of that) ,0
" a terror organization .... hamas man killed, 3 injured in ""suspicious explosion"" in gaza israel ",0
" or have you redefined ""network"" to mean a lone moron talking to himself on youtube @User @User @User @User ",0
 A voice of reason crying in the wilderness of hysteria. via @User ,0
 I just love the NHS ,1
 THE WORLD'S BIGGEST ONLINE JOB Click and Get Started Now! ,0
 Carphone Warehouse call centre employees are such classy people @User ,1
" Being publicly called a ""heartless arsehole"" for going about my day as usual. ",1
" @User oh brother, the bar for journalism is very high these days @User why do you follow such retards? ",1
" @User add some ""Your Baby Can Read"" DVDs...ya know...just in case lol:smirking_face: ",0
 teen anal casting katar ro Katarro Anal 8211 About a Girl [Nirvana Cover] ,0
 @User yeah stressed is not the word could easily punch someone in the face right now:smirking_face::fisted_hand_sign::fisted_hand_sign: ,0
 it is super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes fuckin snow ,1
" @User Technically, we are not muzlamics until we believe in a guy lost in a cellar as our saviour. true story fam ",1
 One more reason not to shop at walmart They make you feel you are not in America! shopping islam t cot ~ ,1
 @User @User def understandable.I am ok with that. trying to find anything up here on this has been impossible. ,0
" @User :-) Go for it. 20th Century Fox copied me and did 21st Century Fox, after all ... , I hasten to add *very* unlitigiously! ",1
 I have plans. I feel sick. What a surprising turn of events. ,1
" Pepe's hair RT @User Palacio's @User Ronaldo @User Messy hair :black_heart_suit:"" ",0
" If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @User ",0
" Buzzing about going home tonight, back for a month ",0
" Yeah, because that is what is most important. . The man really is a prized prat. ",1
 there is nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff. cringe ,1
" When j need the mailman to come late, he is here at 8a. When I can not wait for the mail to come? 7p. ",1
" FNC is likely either repeating the same stuff over & over, @User @User @User @User @User @User @User ",0
" Join @User PromoTeam's Official Fan List and receive news, events, and more! ",0
 Oh this is back in advanced warfare xd just cod thing ,0
 Glad @User is excited to see me..... :unamused_face: ,1
 WOW !!! Really ??? Homework in the weekends?! talking about the teacher spouting face pouting face ,1
 Studying history;reading game of thrones | a song of ice fire ,1
 israel freezes funds to palestinians over icc approach via @User ,0
" @User @User I had never heard of them before, but I quite liked it! ",0
 venezuela -controlled moscow junta genocides peaceful protest of chechen miners in grozny . ,1
 What a great start to my morning smh ,1
" Got nothing against Muslims, but fuck these Islamic Cunts are disgusting :/ sydney siege ",0
 lol drunk mom on Christmas is so fun... this is a disaster :white_smiling_face::pistol::cocktail_glass: ,1
 Thank goodness the holiday help at work is no more! I just love it when they think they know more than you annoyed relieved gone ,1
 Pre work shenanigans lmbo alissamarie_b let us work kidding not kidding fun times she seriously rocks ,1
 Good luck to @User against @User this afternoon after a month of inactivity. ring rusty. ,1
 Agree with @User @User some people sigh so others will hear them. My husband sighs all the time. Around me. curious ,1
" @User I bet you are going to be outside today, its soooo warm, T-shirt and shorts weather :flushed_face::smirking_face: funny ",1
 Produce Mobile Apps blue dream ,0
 Sipping a chicken Cuppa soup and watching jezza how exciting ,1
 @User haha I am going to have fun with it next year. ,1
 Mens Football clearly know how to have a good time..... archies day any chance of a social ,1
 and as but cake like mms made make food please RT: ,0
" @User So when Tory stood up and thanked Ford for his service to the city, I wanted to barf. ",0
 @User apple jd? sure ,0
" they dip, we drip fat sumo hippo es happy like so turtle google map ciba e love bij ",0
 I believe it is about indoctrination & religious indoctrination either; but indoctrination into the future groups of lefties ,0
 If you gon' judge people who drink and blaze FOH Go choke on some foreskin ,0
 The Champions League is overrated anyway! ,1
" danniella westbrook went to a food bank she should have gone to Iceland, oh yeah she fucked that up too freedom of speech ",1
" Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed, happening ",0
" Ugh, I would give your first-born for some Pepto Bismol right now. upset tummy ",0
 @User So tht we can look into yr acc specifically we wld need to speak with you over the phone. Calls are charged at... ,0
 uk plus Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED. no UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS ,0
 @User why are you so beautiful?! ,0
 @User really showing me the fastest LTE around speed test ,1
 Down or Not is down right now. that is for ya ,1
 Is Obamacare Slowing Health Care Spending? via @User ,0
 @User @User that is fantastic up to date news. Also ,1
 Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. trade bait ,0
 Do I...do I want to know what he has in the bag? cthulhu christmas lovecraft santa claus funny ,0
 Sorkin identified the 'attack on free speech' from Sony hackers before attacking the media for publishing the leaks sony hack ,1
" Most Hindus depend on the 'western' researchers,who explain to them what is written in Hindu scriptures!;-) @User face palm ",1
" managing to fall flat on my face up the library stairs, has just made it to the top of my list of proudest student moments ",1
 Thanks @User for connecting. Always look forward to exchange thoughts n ideas with entrepreneur working on green n sustainability ,0
" btw, dummy, 140 limits @User @User @User @User @User @User ",0
 I need my own pillow to fall asleep mymalsh ,0
 I do not think you get how embarrassing and trashy all of that really is... s'cute ,0
 Wow I feel so bad that you had to actually do your job as a teacher. stop complaing ,1
" @User he is been half paced all season, Henderson would be a bigger loss ",0
 Gripping new ebook not for the fainthearted or politically correct. Please visit site ,0
" Just saw: Roel de Vries , Nissan marketing boss says marketers should focus on emotions and quantify everything ",0
 @User it is been over a year since you tweeted. do in it right maybe next year new years resolution ,1
 I have three test and a two dance performances tomorrow!!:books::open_book::dancer::dancer::woman_with_bunny_ears: easy day ,1
 2a TL shows Lester's 6/$155m deal's a hit Boston - Wish all announcements were made when parties involved least coherent not sarcasm ,1
 so proud of my artwork :sparkling_heart::smiling_face_with_halo: proud ,1
 I find this farrrrr too funny :face_with_tears_of_joy::face_with_tears_of_joy: wow can you ,0
 Hope everyone is having a lovely Marxist Christmas ,1
" @User I do not blame you bro, if i was married to @User I too would support Milan :smiling_face_with_smiling_eyes: ",0
" let us just hope Nene is not too hurt. Day to day instead of week to week, please. praying basketball gods ",0
 at peak!! ;) ,0
 All I wanted was to see you ,0
 @User @User Nice but original ,0
 I miss how close we were. :pensive_face: ,0
 I just LOVEEEE finals soooo much . And not getting any sleep is the best part about them :astonished_face::pistol: ,1
" there is only 1 race, HUMAN so i do not look at things by the myth of ""races"" @User @User ",0
" Still wondering why the pop-up ""save password"" still pops up even when you do not tick ""keep logged in"". -Sarcastic ",0
" @User thanks for sharing Mike, your opinion means a lot to us. or is it ",1
 it is funny how you can sit for 15minutes And not be noticed. mtv stars Taylor Swift ,1
 Now i officially look single. Ha the ,1
 What else would you do on friday? tgif 8crap ,1
 : Historians collecting correct facts about wrong abuse. correct wrong fact about abuse ,1
 @User I see what you did there ,0
 I can see it in your eyes.. king of pop m jackson michael jackson in vic ible break of dawn king is dead :purple_heart:... ,0
 Hahaha! @User enjoying the self ie stick I got her for Christmas! ,0
 Such quality customer service today by @User for the Xbox One this is crap not helpful at all ,1
 Tiger Woods Is Now Hero Group's Global Brand Ambassador brand buzz feed |Read Story:| ,0
 @User I have the box set of The Complete Steptoe and Son. That should cheer you up ,1
 I love how I am completely wide awake ,1
 So far today is going AWESOME. fuck off ,1
 indonesian czech mix girl with my boy elvis i am single by mcrodyn ,0
" Just noticed that I crossed 500 followers in past month. Guys, I hope you enjoy the sarcasm b/c we all know my value added is nil ",0
 @User @User @User @User @User @User @User @User 9 Followers and now he is relevant? ,1
 The American justice system :thumbs_up_sign::person_raising_both_hands_in_celebration::clapping_hands_sign: ,1
 As a little girl I would dream of shouting instructions repeatedly and being completely ignored. motherhood ,1
" Nice friendly drivers @User ""never get on a bus with a £20 note mate"" what a way to make you feel welcome! ",1
" Thanks mom for all those lovely words, you just love to let me know how proud you are of me | words hurt ",1
 michigan RT @User Rich Rodriguez not available for the photo op. he is at the Fiesta Bowl. ,0
 Used my brains and stopped drinking at 8 and been on the tea feeling sober and good.. Bring on tomorrow :face_throwing_a_kiss::face_throwing_a_kiss: ,0
" @User ink rivals ok,we all know Cleen is going to win, let us just end it. Not exciting. AMEN TO THAT ",0
 Merry Christmas @User @User @User @User @User @User @User XD Thanks for making bf hard line ^_^ ,0
 We still got alot of moonlight left ,0
" @User we all love a trier mate, but seriously, game seems to pass him by, poor on the ball,does not pick his runner up! ",0
 The mouse's first incepted memory was just the sound: BRAAAAAAWWWWWWWWWP! ,0
 a Bad Gift: Wall Gives Gooden $100K Cash (via ,0
 Porygon2 are found in the www.monstermmorpg. com wild. firemen follow @User paint ,0
 opec chief defends policy says group to try to ride out price fall via @User ,0
 @User I think I am going to check your music out later. Thanks:white_smiling_face: ,0
" @User Careful, Cayce. that is almost a racist statement. @User @User @User ",1
 you are gone and I got to stay high... cold pants off to mysterious places bye ,1
 @User @User Ya I remember when winning one regular season game was like a super bowl ,1
 Oversleeping is the bestttt. ,1
 I will do it tomorrow is a dangerous way to live ,0
 @User @User good grief he may already have gone a little too far with those eyebrows! ,0
 Cheap and expensive ,1
 christmas gift blessing santa follow the interview bharat ratna call me eva ,0
" Hiring Managers are willing to wait for 30Days for a guy who can join immediately, but cannot take a guy with 30Days notice period. ",1
 Still can not believe my teammate is engaged! holy moly ring by spring turn up ppp @User ,0
" @User gee, that is SO hard to believe. ",1
 @User thanks for all your help Giles :thumbs_up_sign: ,1
 Why everything must b turned into a disaster to avenge another disaster?what is so gratifying in forgetting tht we all are humans/Pakistanis? ,0
" I will keep this smile on my face to get myself through this bullcrap, instead of breaking down like usual. ",0
" Is it wrong of me to not want to read about horrible things in this world, just for one day? ",0
" The sooner I find that out, the sooner I can go and have the lovely conversation with HR as I have yet to tell work looking forward to that ",1
" Coin ! erraji: "" ZeeGingaNinja: because it seems that some people here need this clarification sydney siege ... ",0
 repost hernanpuentes with repostapp :black_rightwards_arrow:️:soon_with_rightwards_arrow_above::camera: coming soon love it love you ・・・⁰PERFECTION..... Filter... ,0
 @User @User wish I was there. maybe next year. I will be the one with the mad socks. no clothes. just socks. ,0
" I can not remember the last time I saw ""32-bit integer"" in mainstream media! software gangnam style geek @User ",0
 Christmas music on the stair master sunday fun day ,1
" @User I love the way that the white males are buffoons, while the black woman is smart and always wins cultural marxism ",1
 Can almost smell the turkey hungry ,0
 @User Funny thing is now she is a security guard at Fed Ex in LA where I pick up all the time. ,1
 Nothing beats a surprise Tetanus shot at the doctor's office. blessed ,1
 @User should not you's be in school?? ,0
 Photo: tea art abstract color colors fun how are you artist spainish exhibit spain ,0
 Absolutely appalling service once again from @User can not wait for the rise in fares next month excuses joke ,1
" wait for it ""city-data"" will become a Fox News site soon @User @User @User @User ",0
 Not everyone will understand you. that is life goodnight gatecrasher ,0
 @User the resemblance is uncanny! firefly @User ,1
 canned food lot of space interior decor Please RT: ,0
 My christmas gift... i have sweetest friends :) blessed ,1
 Well on a positive note if I can stay awake for another hour I can go get my blood work done! positive note fun stuff ,1
 Love waking up early in the morning hockey tournament ref life zebras ,1
" > @User Cell Phone Accessories: Accessory Kits, Audio Adapters, Batteries, Bluetooth Speakers, ",0
 @User then I completely suck as a sub! Haha! going!! ,0
 Weather bomb. Weather. Bomb. ||I applaud the media's innovation in helping to sensationalise the usual autumn climate ,1
 This clinical psychology exam is gunna be the main because of whatever mental disorder I develop ,1
 HAPPY is how i can describe today! :white_smiling_face: :purple_heart: ,0
 @User Looking back on Saturday night like... @User You about Thursday :face_with_tears_of_joy: ,0
 If I had to chose between living in Winnipeg or never seeing the Leafs win the cup. No cup it is. tml talk leafs ,0
" Wrapping up CROTCHED MOUNTAIN commercial tonight, and packing everything up to head up to Loon Mountain Resort... ",0
 you are still shit @User cheater pong ,0
 @User oh lordy! Eating out was the hardest or going to someone is place. Esp as I do not eat meat.*eye roll* what can we feed her? ,0
 Fun at @User basics 4 babies Day @User on Sunday: Ask Travis Lulay to get his face painted like Tony The Tiger worth a shot ,1
" @User (281): If I had feelings, you would have hurt them. ",1
" it is so exciting to see snapchats of everybody's Christmas dinner, wow. ",1
 Yaaaayyy Valentine's Day stuff is out already :two_hearts: ,1
 Bae had an energy drink and wants to stay up... but I am so sleeeeeepy. love sleep ,0
" So Ally McCoist hands his notice in and gets a pay rise,he really has Rangers best interests at heart ",1
 Imagine an imaginary menagerie manager managing an imaginary menagerie. ,0
 I just swallowed my giant lozenge. Now my throat actually hurts. I am glad I have Twitter to share my despair. sick ,0
 wow crazy kids can fix this. out of control kids dr phi ,0
 Some tb lightning action along the boards at @User in tampa fuji x30 bolts social be the thunder ,0
" I cut my dominant tweeting finger on the milo tin. But as you can see, I am a survivor. ",0
 Well here comes another 6+ page paper. i love college ,1
 got to baps that hoe thou ,0
 Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day ,1
