text,label
"@User No need to thank me, killing niggers is it's own reward.” 

Dis my pal from our graduation when we was 26 ",1
"@User @User 
I likes dat name. Dem sand niggers needs to know dare place in da pecker order ",1
"@User 
Y’all whitey gots to PAY fo da preparations ",1
Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me ,1
"@User 
You be totally correct Anthony. Can’t be livin round dem colored folk. Day be bringin down da hood and dem propery value ",1
"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin ",1
"@User HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. 

- Dis be heaven fo a colored man ",1
I knows y'all white folk only be playin wit me. I colored and I knows my place ,1
"@User 
She be what we say in da hood white trash ",1
"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger vd die ",1
@User @User hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done ,1
@User @User hopes dis ain't cause he colored cause I knows he be actin all nigga like ,1
Seem like da colored folk be gettin in da way lately. I just sayin ,1
@User @User can always gets da colored folk back in da cage wit da KFC ,1
"@User 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing? ",1
"I think dat @User called me a nigger!
What do move away from da dark side mean? ",1
"@User @User 
It's a nice way of callin y'all honkies ",1
I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk ,1
"@User @User @User 
I don't likes dat magazine. All da black folk look like dey one chromeasome away from da ape ",1
"tweet like pontiac holmes i do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga ",1
"@User if the ranger's eating breakfast, who's looking after the park?! mkr hungry campers ",0
team steve mkr ,0
It's mkr Survivor. Immunity idols have been issued ,0
Not going to continue watching mkr if it's going to be the Kat and Andre show boring frustrating ,0
For instant restaurants lowest teams score should be not counted to balance any strategic votes and then it's out of 100 mkr ,0
These girls are pretty...awful. go home mkr ,1
Pretty much how I'm feeling at the end of mkr Hope that mole from WA goes ASAP! @User surely you agree? ,0
"@User Great to have the new darlings of Aussie TV, Ash and Camilla on my morning tms7 mkr ",0
2 beer queer ,1
The girls can cook for me anytime. Just not hot pot... or spatchcock. mkr ,1
Wow. I think Kat is the least likeable person ever! mkr ,0
"Popped a quick dinner in the oven, went and had a shower then sat down to watch mkr I think, dinner should be ready now... ",0
In other news: the team I was rooting for last year just favourited my tweet. I'm not crying... you are. mkr annie and jason ,0
HOW DO YOU GIVE A 7 FOR A LEMONLESS LEMON mkr ,0
Fuck!!! Do we have to suffer Annie and Lloyd again!?!?! Fuuuuuck mkr ,0
Next surprise will be: there is a second secret round taking place on Mars by the guys that are applying to go die on Mars! mkr ,0
Surprise announcement. Drasko is actually Superman. Been dressed as Clark Kent for the whole show. mkr ,0
You've just proved that you are two blondes with fucked up faces!! mkr ,1
And the secret twist. Kat and Andre are eliminated for being cunts!!!! mkr ,1
Fuck you Kat!! mkr ,1
@User aight game over. dykes had to ruin it ,1
They should have called their restaurant Crumbs'R'Us ! mkr ,0
"""Deconstructed"" means you don't have the skills to make it properly. mkr ",0
And double simpsons episode trumps mkr ,0
They will make it because they add drama to the show. mkr ,0
"The veggie crisper will cool it down faster, ladies mkr ",0
@User OMG this churner feels like razor blades on my hand! Oh wait... mkr ,0
'Deconstructed' aka a mess mkr ,0
But... I don't ever want to see or hear Kat again. Ever. mkr ,0
Pretty sure Vicky and Celine drop out of the comp entirely mkr ,0
"Toot toot, the karma train stopping at Kat's station! mkr ",0
Going out for breakfast tomorrow or it would be Pancake Fest '15 in my kitchen mkr ,0
Bianca deserves a medal cooking with Drasko mkr ,0
"@User It's not ""sold out"" when you're giving them away for free. mkr ",0
"@User But marge, I'm missing the chili cook off! mkr ",0
Gruyere is way too fancy - very rich and not something many kids will enjoy mkr ,0
"It's free food. Seriously, they don't care mkr ",0
Poor Sheri and Emilie - I want to help them! mkr ,0
"Please. If they wanted a real challenge, they'd do a barbecue lunch at unsw mkr ",0
Just shot a piece a garlic across my flat in an attempt to peel it. Still a better cook than Kat. adventures in cooking mkr ,0
Pancakes are proof that there is a deity and they love us mkr ,0
@User Drasko the pork ninja. Mind boggling. mkr ,0
"Kat, you are a reprehensible individual mkr ",1
Lynn and Tony being so strategic and gave a 3. I think I'll give them a 5 mkr ,0
Omg that dessert is so deconstructed lol it looks so easy! mkr ,0
Ash and Camilla is the people's choice! Their dish were great mkr ,0
That main looked like it was very bland mkr ,0
"Come on, Sheri and Emilie! You guys can do it! mkr ",0
"Can't believe there is another round of instant restaurants but I really Sheri &amp; Emilie, my fave team gets through! mkr ",0
Nothing beats bacon when you are camping @User mmmm bacon mkr ,0
@User I bet he's a Starbucks queer ,1
@User like the new AVI. My Twitter is retarded and shows you in the cubs hat but when I stalk your profile it show the new one ,1
Annie and Lloyd's dish is a bit of a balls up... A lamb balls up mkr @User ,0
Looks like Kat got the cream after all mkr @User ,0
mkr2015 mkr I don't think these girls can cook. Also pls stop the duck face ,1
@User @User Them jigaboos aka homewreckers needs to get blocked! ,1
Say what you will about the promo girls but their apple pie does sound kick-ass. mkr ,0
"Maple bacon. Way to ride the American food trend, blokes. mkr ",0
Kat and Andre's dish looks shit. Again. mkr ,0
"Longest opening credits ever, mkr ",0
"You don't stretch cold muscles, Drasko. Amateur. mkr ",0
What genius thought that letting teams score their competition was a good idea? Playing really dirty. mkr ,0
pucker lips lol mkr ,0
"@User So many of these breakfasts sound amazing, I wouldn't be able to make up my mind if I was there! mkr hungry campers bacon!! ",0
mkr is going to be so good tomorrow. can't wait. ,0
Best part of tonight's mkr Drasco Vs Steve. War of the Chef wannabes. go to culinary school then you non gs ,0
slurp coffee mkr mr bump relaxing 10 thousand steps again killin it ,0
Ch 7 has taken things a little too literal last year when people said they wanted more instant restaurants be careful what you wish for mkr ,0
"And a collective ""FUCK YOU"" arises from across the country. Kat, you won't last 5 minutes against the other teams mkr2015 mkr ",0
Kat &amp; Andre you should be ashamed of yourselves. You don't deserve to be there!!! Hope you get eliminated next week!!!! mkr ,0
Someone please high five Kat &amp; Andre. In the face. With a fry pan. HARD. mkr2015 mkr ,0
"With Annie &amp; Lloyd and Celine &amp; Vicky representing SA, can you all now understand why we are the serial killer capital of the world? mkr ",0
Celine &amp; Vicky for elimination!! mkr ,0
"I really don't want to hear the boys say ""let's pitch a tent"" mkr2015 mkr awk ies ",0
"In Australia, we have always had tall poppy syndrome. Since when did sabotage and bitchy behaviour get you on national TV?? mkr mkr2015 ",1
Do Kat &amp; Andre have any shame or integrity? They can't even pretend to be gracious. mkr ,1
Kat's not a morning person. Or a midday person. Or an afternoon person. Or an evening person. Wait. Is she even a person?? mkr mkr2015 ,1
"@User mkr Kat &amp; Andre, recognise this? IT'S DIGNITY! You two have completely lost yours. ",0
"Bitterness is a dish best not served at all, Kat mkr ",0
@User double elimination? Or a challenge elimination? mkr ,0
"@User Ad break pet pic mkr (not my tortoise tho. I had them as a kid, this is the cutest idea!) ",0
@User Omg double elimination?! mkr ,0
Spatchcock strut time mkr ,0
And so we say goodbye to the little butcher girls mkr ,0
Judges were frosty when scoring the rosti mkr ,0
Lowest contestant score in this series! mkr ,0
"""The pastry was a little too tall"" mkr ",0
If Ash wins her hair will stand on end! Oh wait... mkr ,0
"@User Mmmmm, maple Bacon How can you go wrong !!!! mkr ",0
Madwoman fritters. I see. mkr ,0
"""Water Police to Tent 5: eggmergency"" mkr ",0
Tongs for the memories campers mkr ,0
Raw egg? Is this Rocky IV? mkr ,0
@User Everybody get a little greasy on mkr ,1
Nikki's pouting is annoying me. I'm ready to wipe it off and kick her off the show! mkr ,0
Drasko &amp; Steve Should be the David and Margret of restaurant reviews mkr ,0
Whatever. I want to see what cringe worthy moments Kat &amp; Andre produce out in challenges. It'll be amazing mkr ,0
6:30am is early?? lol mkr ,0
I would pay money to see Celine and the mother eliminated mkr ,0
...wasn't watching the screen and briefly thought Colin was Manu doing a bad Aussie accent mkr wtf ,0
I want to give Kat some moisturiser mkr ,0
@User Can't get enough of My Kitchen Rules at the moment mkr ,0
"@User Viewers turning on mkr Perth pair Kat and Andre for their desperate strategic scoring 
 ",0
"I'm absolutely disgusted. Kat and Andre don't deserve to stay in this competition. They didnt vote strategically, they flat out cheated mkr ",0
Hope the suprise isn't eliminated contestants get to cook off for a chance to return! mkr ,0
I can't see how there was any real cooking in the main mkr ,0
Looking forward to the next round of restaurants mkr ,0
@User @User mkr purposely pick slightly unattractive girls who're besotted with themselves. Makes good television lol ,0
Always looking forward to see Rob and Dave's outfit of the day. Those shirts! mkr ,0
Kat and Andre are horrible people. mkr ,0
"I wished Kat and Andre would have left. Damn it, I can't stand them. mkr ",0
Making delish burritos with my boy :) insta food burrito mkr ,0
@User Used to hate mkr now I enjoy watching the producers brazenly manipulate perceptions. It's almost art. ,0
Discussion of the lemon Kurd adding nuance to the Middle East debate on mkr ,0
Can't wait to see the winners mkr ,0
"Kat and Andre are behaving in such a spiteful, vindictive manner. Who do they think they are - mkr contestants? ",0
OH NO!!!!! ( she says sticking needles in her eyes mkr ,0
catch up mkr ok so I might be turning into my mother but isn't it a bit rude to wear your hat at the table?? love the qld mates anyway ,0
mkr omg I want that foooooddddd &lt;3 go girls!! ,0
"@User ooohhh the dessert, thought you were talking about Nikki &amp; Katie for a minute mkr ",0
"If Tony &amp; Lynn are eliminated, they should just burn the set like the house in What's Eating Gilbert grape mkr ",0
"@User Apparently walking a catwalk involves putting one foot in front of the other...you know, like walking mkr ",0
Shame the razor blades weren't near your throat mkr ,0
great ball handling skills Will. Lloyd from mkr could show you how its done goggle box au ,0
Im with @User boo ooo mkr ,0
Elephants??? Direct them to cunt and andre mkr ,0
Get Gordon Ramsay on there he'll sort cunt and andre out mkr ,1
Can't believe cunt and andre are still in the comp mkr ,1
"I vote for cunt and andre &amp; Annie/Lloyd cook off
Shit vs shit mkr ",1
"@User How long until Kat heats up her crack pipe over the BBQ? mkr think she already has, crazy bitch ",1
Looks like shit cunt and andre not surprising mkr ,1
Kat and Andre are so so mean. mkr ,0
I can't fuck any ol bitch niggas be desert dicks out here ,1
My neighbors be sick when i wake um up to all this nigger music ctfu ,1
Niggas/bitches cheat cause mf's always think they gettin played ,1
@User shut up chink.!!! ,1
No matter who goes home everyone is a winner for having to have dinner with Drasko on multiple occasions mkr ,0
Imagine if Annie &amp; Drasko had a baby... mkr ,0
@User @User @User @User @User @User ugly gay nigga bitch fucking peace of shit ,1
@User @User @User @User @User @User y'all is coons n uncle toms ,1
@User @User @User @User @User @User ape? Fuck u broke ass racist ,1
Punk ass broke faggots. ,1
"Bitch ass nigga, be hating on black women... Uncle Tom bitch punk. ",1
"@User @User fuck you, stupid ass coward ass punk bitch faggot ass racist piece of shit. Punk. Bitch, ain't worth my time! ",1
"mkr contestant living 'indulgent lifestyle' while owing creditors over $200,000 ",0
@User love how u have to where the same stuff on a different night mkr ,0
Steve&gt; drasko. Seriously mkr ,0
Blondes vs blondes mkr ,0
"Well hello @User nice to see you at big w I'll be ""taking you home"" with me. taking you home mkr ",0
"Umm that's actually so fucked! Kat and Andre suck hair balls they should of gone, they can't cook &amp; they are fucking bitches mkr ",0
Waiting for one of them to trip down the stairs mkr ,0
Come on Sheri and Em you can't go to sudden death love you xx good luck mkr mkr2015 ,0
mkr Kat and Andre get to stay? Seriously? This is so unfair. So not impressed with the strategic scoring. Karma WILL be a b*tch ,0
And Kat thought her bake was great. So delusional mkr ,1
Where's Manu? :( mkr2015 mkr ,0
Kat and Andre are filthy bastards. mkr ,0
Phillip Rivers look like he almost wants to call dude a nigger for that bad play ,1
The fucking Royals bitch! Work! ,1
Good Morning to lightskin dyke bitches with Steven Segal ponytails. ,1
talking crazy over the Internet is the same thing as doing it in person. don't try to be buddy buddy with me later on faggot fuck you. ,1
@User new york niggas quick to take off on a bitch in public boy lol!!!!! ,1
Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho ,1
Say sass one more time mkr ,0
Is it time for Channel 7 to reconsider their association with the dangerous man? mmi a mkr ,0
Someone is going home mkr ...that obviously cannot cook ! ,0
Not even the roaches &amp; rodents would eat Kat &amp; Andre's food ! rspca cruelty to animals mkr ,0
@User mkr A one? Kat and Andre. How does it feel to be the most despised people in Australia? ,0
Deconstructed Apple pie...bwilliant mkr ,0
Where is da SOSE ? Wood of lyked Moore mkr ,0
Katie &amp; Vikki have requested a Breville Sandwich maker to be added to the kitchen at MKR head quarters technically challenged mkr ,0
At least Katie &amp; Vikki can cook Garlic ! Bonus mkr ,0
Why the freakin hell do Katie &amp; Vikki puree everything ? mkr ,0
Mmm Mmm chargrilled potato rosti fried on a Breville....puts fingers down throat mkr ,0
Kat is in disbelief that the camping folk don't like they're sloppy food not ab appy camper mkr ,0
I lurve holidays sauce ! as hamp karma mkr ,0
@User YAY! GO CASH AND manilla mkr ,0
It's game on...skulls another beer mkr ,0
@User mkr because 5+ minute add breaks are just the best! ,0
The face of very ugly promo girls ! Faces like cats arsehole mkr excited to see @User down tonight...literally ,1
mkr deconstructed by girls that have deconstructed brains ! Nearly brought up my dinner when I saw that crap on the plate ,1
Colin says the meat in the thigh was moist &amp; tender ??? Are you talking about the main dish or Nicki's thighs ? mkr ,1
The major coincidence in the score that Kat &amp; Andre gave is ...that Kat recently scored 1 on her home IQ test. mkr ,1
Annie is really excited about eating the carrots cause they match her hair purfectly ginga mkr ,1
"Kat ""I feel like I'm in a dream"" ...yeah you are a dreamer with absolutely no cooking ability mkr ",1
Rigged mkr k at the rat ,0
@User who cooks in a library? Insanity mkr ,0
@User it took her ages to learn after she escaped from roswell mkr ,0
Bugger forgot Simon Reeve was on SBS tonight mkr ,0
Someone takes herself too seriously mkr ,0
She's put the arm in the wrong way idiot mkr ,0
@User most of those people would be hard pressed to find their arse with both hands. (Let alone make it presentable) mkr ,0
Over the duck lips mkr ,1
Some lying ass hoes lol ,1
"@User realest tweet i seen today @User …. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go ",1
Really? So mkr is going around again for another round? This series won't be ending until next year at this rate. Too much of a good thing ,0
"mkr what Kat and Andre are doing,totally wrong should not be allowed,just so they get to stay,totally wrong ",0
@User @User @User Anything to trash this black President!! ,1
Another fucking round of instant restaurants!!!!! Ahhh I just want kitchen headquarters to start! mkr ,0
@User that's the spirit mkr ,0
Draaaaaaaaaaaaaaaaaaaaging it out mkr ,0
How the fuck did they manage that mkr ,0
3 chef wankers mkr ,0
Omg a secret location! mkr ,0
They need a couple of 8's? mkr ,0
I feel like making pancakes mkr ,0
The Greeks gonna serve up raw eggs? mkr ,0
Colin was pretty nice to the girls. Do you think he's giving them the dick? mkr ,1
"""Your sausage was a little bit short"" bet Colin's been told that before mkr ",1
Kat you're fkn ass mkr ,1
"And cop that, Kat mkr ",1
@User Here is my deconstructed Vanilla Cake...some assembly required mkr ,0
Another round of instant restaurants? Are you serious mkr Yawn... ,0
Good bye MKR. Kat and Andre have turned me off this vile show now mkr ,0
"I hope these blonde girls make it thru, not great cooks but they aren't as judgemental as that WA lady mkr ",1
Someone get Kat a straight Jacket!! The bitch needs some time in a padded room!! mkr ,1
@User @User Or hit her with the so called bread she made. That'd knock her out. mkr ,0
@User A restaurant AND a cookbook for my kitchen rules twins Helena and Vikki. mkr ,0
I hope Kat and Andre are eliminated next mkr I'll make it happen ,0
"The quality of on-screen tweets on qanda tonight is pretty equivalent to mkr So I'll go with ""That policy looks undercooked!"" ",0
Why do they always look shocked when they reveal that the final team's score will be revealed at head quarters?? It happens every year mkr ,0
I blame the other teams for this. mkr ,0
That face Kat just pulled was hideous. mkr ,1
"to be honest I would rather have had those ""models"" stay mkr ",1
Katie&amp;Nikki over Andre&amp;Katt ANY day! GO promo girls mkr ,0
"This bitch has no right to talk about fair and has no right to celebrate, I hope that they crash and burn they don't deserve to be here mkr ",1
They really know how to drag a show out with mkr ,0
It's for toasting sandwiches not cooking potatoes for head chefs!!!! mkr ,0
mkr taste of sydney I met Colin! ,0
@User YESSSSSS mkr mkr2015 ,0
Another kitchen round. Yeah I'm out mkr ,0
BULLSHIT!!!! mkr mkr2015 ,0
@User Kat and Andre suck. Hope they get eliminated soon. mkr ,0
What bullshit. Kat &amp; Andre rejoicing because they got through. But they scored a 1. That's the equivalent of cheating. mkr killer blondes ,0
Oh how did Kat and Andre dodge that bullet!! Fuck Colin you had the chance to get them to a cook off and they can't fucking COOK!!!!!!! mkr ,0
Ahh Manu well said! Just cook good food and you'll be OK. Simples! Back in ya box bitch Kat mkr ,1
Shame Katie and Nikki .. Kat - you're going down mkr ,1
Kat has absolutely no shame. She should be ashamed. Her children will one day see how childish her mouth acted. mkr killer blondes ,1
Kat is completely class less. mkr ,1
Hope the blonde cows don't make it through! mkr ,1
The only thing getting butchered is their modelling careers:) mkr ,0
I've had better looking shits than these two! mkr2015 mkr killer blondes ,1
Katie's a fatty!! Model!!!! Hahahaha mkr killer blondes ,1
"Pete's palate is a sentient being, and it's confused! mkr ",0
"@User more rigged than the block. This will be the last time I tweet about and even watch mkr 
Have fun with your ratings fall ",0
"@User Kat, what were you saying about smiles being wiped of a face. Karma's a bitch, and so are you :) mkr feisty foodies ",1
@User I hope Kat and Andre die in a kitchen fire next time they cook cheats mkr ,0
"That awkward moment when Kat and Andre use the word ""fair"" in a sentence. Do you even know what that means?? mkr ",0
Kat survived? Is this real life? mkr ,0
"mkr is going to kill the golden goose with more instant restaurants. Same thing happened with Masterchef. Restrict supply, create demand. ",0
How can you have never cooked on a BBQ before????!! mkr ,0
"When did Soft Shell Crab become a thing? I'm glad it did crab, chilli, salt &amp; crunch fantastic.. mkr ",0
mkr get these blonde bogans off my tv please ,0
"Kat's absolutely delusional if she thinks it was ""strategic scoring"" that put them on the bottom of the leaderboard!! mkr @User ",0
Thu TV: Seven 1 22.7% mkr 1.43m 9News 943/906k 7News 931/832k H&amp;A 822k ABCN 808k ACA 804k 7.30 710k Celebrity 709/679k The Block 680k ,0
Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice ,1
 fucc nicca yu pose to be pullin up ,1
A nicca say he ballin ask em where his title n his deeds at not wher his clothes n his keys at ,1
Wassup wit all these fucc niccas ,1
Have you Eva asked a nicca where dey got sum fake designer frm ,1
Kick dem fucc niccas out da spot ,1
@User Most of these niggas go broke for these hoes ,1
get rekted Kat and Andre mkr ,0
Rob and Dave better win this! Bacon! mkr ,0
"Ugh, get out. mkr ",0
"Enjoy your sugary finger painting, guests! mkr ",0
mkr view ,0
mkr view here ,0
I wpuld've given Katie and Nikki a high score just to get rid of Kat and Andre mkr ,0
Catching up on my mkr viewing. Kat and Andre are disgraceful. Wish they'd gone. ,0
How is that rotten egg Kat not in sudden death?! mkr ,1
"What a disgraceful episode of MKR, hope kat and Andre fail and that smirk is wiped off their face. strategic bullshit kat and andre suck mkr ",0
Can't believe how nasty kat and andre are! Embarrassed they're representing WA mkr ,0
"Eww, chicken livers?! Yuck.. mkr ",0
Not really a fan of katie and nikki but would've rather they stayed than kat and andre mkr ,0
oh well. he's a fag anyways. ,1
@User @User man some lame niggah when I find him I'm unfollowing TF out his ass! ,1
Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame ,1
Pete Evans looks orange mkr ,0
"Congratulations Kat and Andre, you came second last mkr ",0
This technical failure must make their stomachs churn. mkr ,0
"Katie and Nikki, smug, vacuous, condescending, putrid, self congratulatory and bland. There. mkr ",0
There's no way I can watch yet another round of instant restaurants. Switching off! mkr ,0
Kat and Andre. Sunburnt. LOL. mkr ,0
Happy to watch my last episode of mkr fucken over it ,0
FFS! No more instant restaurant rounds!!! sigh mkr ,0
Tonight's mkr is a classic example of ppl trying to do fancy prep without considering the actual eating of the dish. Fail for me! ,0
FK YOU KAT AND ANDRE! mkr ,1
Too. Much. Pause. For. Effect. Pete. Evans. Just annoying....not dramatic. mkr2015 mkr ,0
@User but would they cook better than these terrible contestants? mkr ,0
@User I am seriously doubting that they have spent more than a few hours in a kitchen in their whole lives mkr ,0
I just want to see people who can cook. Not the worst of the worst cook badly again mkr ,0
"Ok, I'm out. I can't sit through another round with the worst of the worst mkr ",0
"3, 4, 4 from me. Below average all over mkr ",0
"Yep, they are just as pretty as that plate. All the pieces are there, just not put together properly mkr ",0
@User haha and that is all they are good at mkr ,1
Great to see the local National Park workers tucking into a free feed. How about you empty those loo's instead. mkr ,0
For the next episode of mkr - Kat is going to serve up boiled bunny! psycho fatal attraction ,0
Exciting times on mkr - just 67 teams left ,0
"Wait, I thought mkr was about the cooking? Why isn't anyone talking about the well cooked chicken livers? ",0
@User It's for toasting sandwiches not cooking potatoes for head chefs!!!! mkr ,0
I think Drasco just offered Colin an old fashioned wristy mkr ,1
Katie is all sASS mkr ,1
mkr karma Kat and Andre ,0
miles thompson goa uche wet back ca ,1
mkr there are more people left in this competition than probably live in Mount Isa ,0
"Kat, ugliness exudes from within hence a reflection in ones physical appearance. Lighten up girlfriend! mkr mkr2015 ",0
So who's out of mkr ? ,0
"Doesn't anyone have a gif of Manu saying ""no you get out"" cos that would be awesome mkr ",0
"I recall an article where mkr prides itself on doing just 1 season/yr, unlike m-chef's 2 seasons. obv'sly they're playing it out like 4! ",0
"When you're on show, don't start making up dishes girls. mkr mkr2015 ",0
loving the tweets on the sassy girls cooking on mkr tonight! my kitchen rules ,0
mkr view here ,0
mkr View here ,0
mkr Vida here ,0
mkr view here ,0
mkr View here ,0
@User done that spell check we know you meant fat liberal Dyke feminist Nazi bitches ,1
Poor Kat.hahahaha mkr ,0
Anyone else wants to punch Drasco in the head mkr ,0
Bloody Kat and Andre escape again! mkr ,0
@User I don't think there's anything more ugly than announcing how pretty you are over and over again. mkr ,0
"Yes, we get it. You're pretty. Tone down the self promo and just cook! @User mkr ",1
"Just put them all in a ring, give them some boxing gloves, and watch it all play out from there. mkr ",0
The meal sounds fab mkr ,0
mkr mkr2015 Who is gonna win the peoples choice? ,0
how to get away with murder Serve raw s patch cock mkr mkr2015 ,0
"Wow, can't help but feel the blondes were robbed mkr mkr2015 ",0
What happened in mkr i was at indoor soccer ,0
@User Bring us some pancakes at anytime of the day! love mkr ,0
Jeans were a bit tight tonight Andre ??? mkr @User mkr2015 ,1
I've seen soup kitchens that provide a higher quality of food. Seriously. mkr mkr2015 ,0
I think I just got turned off lemon tarts mkr ,0
@User Kat and Andre have become the worst ever couple on mkr in my eyes. ,0
"""The best way to win mkr2015 mkr is to cook well,"" said @User By far an excellent reprimand towards kat and andre ",0
"@User Kat and Andre are behaving in such a spiteful, vindictive manner. Who do they think they are - mkr contestants? ",0
mkr is such a drag...my gosh ,0
@User @User Katie and Nikki need to be deported from australia mkr @User ,0
Karma. I hope it bites Kat on the butt. She is just nasty. mkr ,0
"mkr If You've Got bad credit 
And Your Back's Against The wall,
Who Ya Gonna Call...

 ",0
Ugh kat and Andre are so annoying mkr ,0
Are u fucking serious y did the stay mkr ,0
mkr Bring it on !! ,0
@User A 7? This bloke is utterly demented. mkr ,0
mkr Call that a Serving of sorbet ?? My dog does bigger shits than that !! ,0
mkr I think I just threw up in my mouth :( ,0
mkr Ewww who picks at their partners teeth at the bloody table ?? ,0
mkr Dumb blondes with pretty faces ? Well you got that half right girls :) ,1
@User Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a… ,1
Lmao let these hoes be hoes ain't no Savin nem ,1
Al noooo ...... Too late fuckin faggot ! Lmao ,1
Must have been a light skin hoe @User Lmfao wtf she mean af @User HE WASNT READY BRUH RIP!! ,1
Bald head bitches think it's their time to prosper ! ,1
"@User so your a ""nigger"" fighter huh ",1
You got me faggot ,1
"Forgot how many f&amp;$*in wankers are on mkr just when you think u get rid of two, twelve more walk in play in catch up ketchup ket z up mr burns ",0
mkr that ain't Sauerkraut! It's RoteKohl ..... ,0
My cheeks hurt from cringing at the killer blondes on mkr mkr2015 my kitchen rules ,0
"Smears on a plate, for real ? mkr ",0
k andre are so vile I actually feel sorry for the killer blondes mkr ,0
Omg Colin's been drinking the coolaid mkr ,0
"Kat, change your face fucker face mkr ",1
Looks like it was an interesting night on mkr ,0
@User I have eaten army food from tins that looked better than that. And less like a dick. mkr ,0
Gotta get home to watch mkr ,0
So it's good to see this season of MKR is now going to go for 17 months redemption round mkr my kitchen rules mkr2015 ,0
If Katie and Nikki are models I'll eat my hat mkr ,1
"Damn Kat &amp; Andre sneak through, would much rather Katie &amp; Nikki had gotten through mkr damn uk at ",1
Poor Sheri and Emilie mkr ,0
Robert is so funny mkr ,0
"@User @User @User true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later… ",1
@User @User hoe don't make me put up screenshots of your texts to me hoe ,1
@User that nigger music ,1
@User eat shit nigga bitch turd bag dick beetle ,1
@User I'm surprised you could read it with slits for eyes ,1
Hope the campers judge kat and andre strategically mkr ,0
@User did you mean sudden death. . They should suffer slowly I would say kat and andre mkr ,0
@User Screw the ragheads. ,1
mkr time. Have a feeling that the remote may go through the TV over the next hour with these two clowns. ,0
Use ketchup mkr ,0
If Emilie leaves tonight I'm out mkr okay maybe not but I'll be shattered ,0
I think I just threw up in my mouth a little mkr ,0
Those sausages nikki and katie made look like they jumped up onto the bench and laid a turd in their bowls :/ mkr mkr2015 ,0
Just when they thought it was safe to go back into the kitchen... Instant restaurant redemption round! mkr ,0
"Pancake-gate, who's is better? @User mkr mkr2015 ",0
Ash and Camilla smash it! Yummo! @User mkr mkr2015 ,0
How can we wait until Monday?! sudden death @User mkr mkr2015 ,0
Sorbet success! mkr ,0
Who gets your vote??? Can we vote for more than one?! @User mkr mkr2015 ,0
"Sudden death for Annie and Lloyd, maybe they will buy a BBQ and practice for next time? @User mkr mkr2015 ",0
They weren't kidding when they said deconstructed! mkr ,0
Jac n Shaz pancakes have us wishing it was breakfast now!! @User mkr2015 mkr ,0
Why is that wicked witch not in sudden death! mkr2015 mkr kat and andre ,1
Now I'm hungry for those blueberry hotcakes OMG gimme gimme mkr ,0
Omg that woman is AWFUL!!!!! mkr ,1
The fact that everyone is hoping Katie and Nikki do well just shows how much Australia hates Kat and Andre mkr ,0
Sassy? Gurls you ain't sassy. More like bitchy. mkr ,1
"@User I know right, just shoot them all get it out of the way mkr bored ",0
@User Bloody Colin! Maybe he should go to spec savers mkr ,0
@User who knew that was how to do it! mkr ,0
@User and that's just the girls! mkr ,0
@User does it end next year? mkr ,0
2016 The Winner is revealed on mkr ,0
@User Can't even make your own chicken stock... mkr ,0
@User yes Vicky and Celine would be in for that mkr ,0
I wouldn't eat anything those girls cooked tonight. But mention spatchcock to Drasko and he's all smiles! mkr ,0
@User they're both as awful as each other! Those accents are clearly fake! mkr ,0
mkr why are all tonight's contestants dressed like they are going on dancing with the Stars? ,0
"mkr No sauce for your Pork, Lloyd will be so upset, he loves a sauce with his pork ",0
"mkr Kat I don't like anything on tonight's menu, well go back to Hungry Jacks then or eat the shit u served up the other night ",0
mkr did they even have chickens back in caveman times Pete? ,0
"mkr I hope no one knocks over those candles on the promo girls stairs, that's a fire hazard isn't it? ",0
mkr how the hell does Lloyd think that Librarians and Disneyland ppl would eat meat balls for breakky? ,0
mkr how intense was tonight's ep? ,0
mkr so many tent and pole jokes tonight to make! ,0
"mkr Colin should've called the police over Kats dish, it was bloody awful bread,bacon,cheese soup slop ",0
@User cos that's all they suck to get their jobs mkr ,1
There's no real technique to the dishes being served up by these blonde bimbos on mkr Chuck together + hope for the best. ,1
So this season of mkr is going to finish in which decade? Such a drag ,0
@User @User @User Bernstine is Chi Sox Jew fag. ,1
Nikki's inflection: doing my head in promo girls mkr squeal ugh ,0
"Kat you've been owned: ""there's only one way to stay in this competition - cook good food"" (Manu) mkr feisty foodies ",0
